canned beer,frankfurter,whole milk,fruit/vegetable juice,grapes,berries,hygiene articles,root vegetables,soft cheese,shopping bags,bottled beer,,,,,,,,,,,,,,,
yogurt,cream cheese ,bottled beer,,,,,,,,,,,,,,,,,,,,,,,
whole milk,citrus fruit,frozen meals,chicken,shopping bags,yogurt,frozen vegetables,domestic eggs,newspapers,,,,,,,,,,,,,,,,,
dessert,long life bakery product,berries,sausage,mustard,root vegetables,whole milk,grapes,frozen meals,candy,soda,shopping bags,instant coffee,yogurt,,,,,,,,,,,,
sausage,bottled water,chocolate,soda,citrus fruit,pastry,oil,other vegetables,domestic eggs,pot plants,canned beer,fruit/vegetable juice,light bulbs,frozen vegetables,rolls/buns,,,,,,,,,,,
other vegetables,frankfurter,pip fruit,red/blush wine,canned beer,pastry,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,pastry,dishes,shopping bags,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pork,oil,whipped/sour cream,whole milk,yogurt,other vegetables,candy,,,,,,,,,,,,,,,,,,
onions,rolls/buns,turkey,chicken,nut snack,tea,hamburger meat,other vegetables,shopping bags,roll products ,bottled beer,beverages,newspapers,,,,,,,,,,,,,
canned beer,bottled beer,tropical fruit,pip fruit,shopping bags,rice,,,,,,,,,,,,,,,,,,,,
other vegetables,frozen fish,citrus fruit,root vegetables,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,
whole milk,meat,beef,yogurt,baking powder,,,,,,,,,,,,,,,,,,,,,
cream cheese ,yogurt,margarine,tropical fruit,whole milk,grapes,flour,newspapers,dishes,,,,,,,,,,,,,,,,,
tropical fruit,bottled beer,sausage,whipped/sour cream,pip fruit,domestic eggs,rolls/buns,long life bakery product,whole milk,other vegetables,chocolate,skin care,,,,,,,,,,,,,,
pip fruit,cake bar,sweet spreads,newspapers,,,,,,,,,,,,,,,,,,,,,,
whole milk,sliced cheese,newspapers,napkins,soda,whipped/sour cream,,,,,,,,,,,,,,,,,,,,
chicken,frankfurter,misc. beverages,canned beer,packaged fruit/vegetables,soda,,,,,,,,,,,,,,,,,,,,
pip fruit,onions,fruit/vegetable juice,pastry,soda,specialty chocolate,chocolate,whole milk,rolls/buns,canned fruit,jam,long life bakery product,margarine,flour,,,,,,,,,,,,
pork,citrus fruit,beverages,whipped/sour cream,misc. beverages,whole milk,chewing gum,UHT-milk,,,,,,,,,,,,,,,,,,
bottled beer,frankfurter,pork,chicken,butter,whipped/sour cream,bottled water,pip fruit,margarine,,,,,,,,,,,,,,,,,
beef,frankfurter,bottled beer,other vegetables,brown bread,grapes,candy,,,,,,,,,,,,,,,,,,,
pastry,misc. beverages,whipped/sour cream,newspapers,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,processed cheese,sugar,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,sausage,canned beer,rolls/buns,hygiene articles,liquor,yogurt,tropical fruit,bottled water,shopping bags,bottled beer,sugar,,,,,,,,,,,,,,
tropical fruit,citrus fruit,bathroom cleaner,soda,seasonal products,rolls/buns,root vegetables,other vegetables,beverages,salt,flower (seeds),soft cheese,,,,,,,,,,,,,,
root vegetables,yogurt,coffee,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,
whole milk,soda,other vegetables,tropical fruit,ice cream,,,,,,,,,,,,,,,,,,,,,
chewing gum,other vegetables,organic sausage,sparkling wine,frozen meals,shopping bags,specialty chocolate,rolls/buns,salty snack,,,,,,,,,,,,,,,,,
hamburger meat,citrus fruit,tropical fruit,canned beer,root vegetables,whipped/sour cream,hard cheese,waffles,whole milk,sugar,coffee,soda,rum,,,,,,,,,,,,,
photo/film,canned beer,newspapers,other vegetables,salty snack,curd,white wine,whole milk,hygiene articles,,,,,,,,,,,,,,,,,
bottled water,brown bread,ham,whole milk,chocolate,dishes,fruit/vegetable juice,sliced cheese,baking powder,,,,,,,,,,,,,,,,,
frozen fish,other vegetables,sausage,butter,pip fruit,whole milk,meat,berries,beef,yogurt,soda,rolls/buns,red/blush wine,,,,,,,,,,,,,
frankfurter,root vegetables,roll products ,Instant food products,UHT-milk,beef,toilet cleaner,soda,rolls/buns,shopping bags,,,,,,,,,,,,,,,,
root vegetables,other vegetables,bottled water,long life bakery product,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,white bread,beverages,whipped/sour cream,salty snack,candles,soda,canned beer,,,,,,,,,,,,,,,,,
ice cream,pip fruit,canned beer,ham,onions,frozen fish,meat,bottled beer,rolls/buns,cream cheese ,yogurt,semi-finished bread,root vegetables,other vegetables,bottled water,whipped/sour cream,frozen meals,napkins,oil,newspapers,whole milk,soda,candy,,,
bottled beer,other vegetables,whipped/sour cream,frozen vegetables,whole milk,newspapers,candy,flour,rolls/buns,,,,,,,,,,,,,,,,,
tropical fruit,specialty cheese,chicken,meat,condensed milk,liver loaf,whole milk,cat food,bottled beer,fruit/vegetable juice,coffee,newspapers,,,,,,,,,,,,,,
soda,sausage,red/blush wine,canned beer,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,newspapers,citrus fruit,whole milk,tropical fruit,curd cheese,pastry,specialty bar,frozen vegetables,root vegetables,soda,yogurt,shopping bags,chocolate,long life bakery product,,,,,,,,,,,
sausage,ice cream,onions,female sanitary products,yogurt,liquor,soda,whole milk,bottled beer,domestic eggs,dishes,dessert,red/blush wine,shopping bags,waffles,,,,,,,,,,,
other vegetables,rolls/buns,canned fish,tidbits,,,,,,,,,,,,,,,,,,,,,,
pip fruit,cleaner,instant coffee,rolls/buns,shopping bags,domestic eggs,,,,,,,,,,,,,,,,,,,,
sausage,dessert,tropical fruit,pastry,shopping bags,misc. beverages,,,,,,,,,,,,,,,,,,,,
soda,canned beer,other vegetables,bottled water,coffee,cereals,,,,,,,,,,,,,,,,,,,,
beverages,soda,rolls/buns,Instant food products,soups,white bread,,,,,,,,,,,,,,,,,,,,
tropical fruit,canned beer,rolls/buns,bottled beer,whipped/sour cream,domestic eggs,chocolate,whole milk,ice cream,pot plants,yogurt,white bread,,,,,,,,,,,,,,
chicken,citrus fruit,beef,pip fruit,hamburger meat,canned beer,rolls/buns,butter milk,pastry,butter,yogurt,whole milk,,,,,,,,,,,,,,
soda,waffles,onions,tropical fruit,pip fruit,bottled beer,shopping bags,specialty cheese,domestic eggs,frozen vegetables,frozen meals,cream cheese ,baking powder,fruit/vegetable juice,whipped/sour cream,canned fish,curd,,,,,,,,,
waffles,root vegetables,UHT-milk,chicken,hard cheese,shopping bags,berries,dishes,frozen vegetables,,,,,,,,,,,,,,,,,
other vegetables,pastry,canned beer,whole milk,soda,chocolate,margarine,rolls/buns,shopping bags,instant coffee,coffee,,,,,,,,,,,,,,,
rolls/buns,tropical fruit,other vegetables,napkins,canned beer,,,,,,,,,,,,,,,,,,,,,
citrus fruit,soda,hard cheese,light bulbs,other vegetables,frozen vegetables,specialty bar,whipped/sour cream,,,,,,,,,,,,,,,,,,
canned beer,specialty chocolate,frankfurter,rolls/buns,misc. beverages,onions,bottled beer,citrus fruit,candy,dessert,other vegetables,specialty bar,brown bread,,,,,,,,,,,,,
beverages,hamburger meat,beef,white bread,frozen meals,candles,whole milk,pastry,red/blush wine,white wine,whipped/sour cream,,,,,,,,,,,,,,,
rolls/buns,chicken,whole milk,root vegetables,pip fruit,white bread,coffee,yogurt,onions,bottled water,napkins,UHT-milk,,,,,,,,,,,,,,
sausage,pork,rolls/buns,hard cheese,beef,pip fruit,yogurt,other vegetables,waffles,margarine,misc. beverages,newspapers,candles,,,,,,,,,,,,,
frankfurter,UHT-milk,pip fruit,herbs,yogurt,pastry,whole milk,chewing gum,other vegetables,candy,dish cleaner,,,,,,,,,,,,,,,
whole milk,other vegetables,red/blush wine,coffee,bottled water,sugar,,,,,,,,,,,,,,,,,,,,
frankfurter,hamburger meat,tropical fruit,beef,coffee,whipped/sour cream,fish,soda,,,,,,,,,,,,,,,,,,
specialty chocolate,tropical fruit,meat,root vegetables,whole milk,curd,frozen fish,pastry,chewing gum,ice cream,bottled beer,chocolate,UHT-milk,newspapers,shopping bags,cleaner,fruit/vegetable juice,soda,,,,,,,,
UHT-milk,meat,frozen fish,other vegetables,nuts/prunes,,,,,,,,,,,,,,,,,,,,,
other vegetables,sausage,white bread,soda,whole milk,,,,,,,,,,,,,,,,,,,,,
newspapers,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,brandy,onions,canned beer,canned fish,ham,tropical fruit,root vegetables,soda,bottled water,rolls/buns,whole milk,chocolate,artif. sweetener,,,,,,,,,,,,
pork,whole milk,berries,sausage,butter,pip fruit,dog food,cat food,rolls/buns,,,,,,,,,,,,,,,,,
sausage,specialty chocolate,rolls/buns,whole milk,soda,whipped/sour cream,margarine,chocolate,,,,,,,,,,,,,,,,,,
frankfurter,butter,pastry,mustard,bottled beer,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,pork,pastry,soda,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,soda,berries,yogurt,other vegetables,brown bread,,,,,,,,,,,,,,,,,,,,
sausage,bottled water,pork,hamburger meat,other vegetables,specialty chocolate,long life bakery product,bottled beer,pastry,whole milk,cookware,rolls/buns,domestic eggs,,,,,,,,,,,,,
hamburger meat,sausage,coffee,cake bar,pip fruit,whole milk,packaged fruit/vegetables,UHT-milk,salt,white wine,long life bakery product,processed cheese,soda,chocolate,pickled vegetables,yogurt,shopping bags,,,,,,,,,
soda,flower soil/fertilizer,beef,pork,root vegetables,long life bakery product,yogurt,condensed milk,butter,pastry,specialty chocolate,,,,,,,,,,,,,,,
chicken,semi-finished bread,tropical fruit,rolls/buns,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,
chicken,beverages,soda,canned beer,pork,newspapers,frozen dessert,curd,sugar,Instant food products,pastry,,,,,,,,,,,,,,,
herbs,brown bread,,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,other vegetables,berries,brown bread,shopping bags,salty snack,chewing gum,,,,,,,,,,,,,,,,,,
processed cheese,packaged fruit/vegetables,oil,turkey,bottled water,hamburger meat,yogurt,rolls/buns,fruit/vegetable juice,shopping bags,frozen vegetables,butter milk,domestic eggs,whole milk,UHT-milk,,,,,,,,,,,
citrus fruit,rolls/buns,other vegetables,soda,whole milk,whipped/sour cream,yogurt,jam,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,sausage,frozen meals,cookware,whole milk,hamburger meat,rolls/buns,yogurt,other vegetables,whipped/sour cream,misc. beverages,bottled beer,,,,,,,,,,,,,
other vegetables,soda,sausage,onions,butter,whole milk,chocolate,,,,,,,,,,,,,,,,,,,
onions,grapes,yogurt,tropical fruit,sausage,cream cheese ,whole milk,salty snack,root vegetables,frozen dessert,pasta,whipped/sour cream,sugar,,,,,,,,,,,,,
canned beer,butter,hamburger meat,sausage,waffles,rolls/buns,beverages,dessert,whole milk,newspapers,curd,domestic eggs,yogurt,soda,whipped/sour cream,nuts/prunes,condensed milk,decalcifier,meat spreads,coffee,semi-finished bread,,,,,
berries,tropical fruit,bottled water,margarine,napkins,,,,,,,,,,,,,,,,,,,,,
frankfurter,pip fruit,whole milk,canned fish,dessert,canned vegetables,tropical fruit,soda,sugar,margarine,,,,,,,,,,,,,,,,
newspapers,organic sausage,pip fruit,shopping bags,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,dessert,soda,coffee,rolls/buns,oil,,,,,,,,,,,,,,,,,,,
pastry,canned beer,citrus fruit,whipped/sour cream,margarine,curd,chocolate,napkins,bottled water,,,,,,,,,,,,,,,,,
ice cream,bottled beer,whole milk,white bread,napkins,margarine,tropical fruit,pip fruit,white wine,domestic eggs,,,,,,,,,,,,,,,,
root vegetables,whole milk,yogurt,hamburger meat,other vegetables,red/blush wine,white bread,butter,specialty chocolate,,,,,,,,,,,,,,,,,
whole milk,soda,cream cheese ,meat,bottled water,pastry,chocolate marshmallow,yogurt,spread cheese,,,,,,,,,,,,,,,,,
whole milk,frankfurter,whipped/sour cream,rolls/buns,chocolate,chewing gum,pip fruit,yogurt,margarine,hard cheese,butter,napkins,,,,,,,,,,,,,,
pork,beef,pip fruit,soda,tea,yogurt,whole milk,flour,beverages,cocoa drinks,,,,,,,,,,,,,,,,
sausage,meat,canned beer,curd,root vegetables,butter,whipped/sour cream,rolls/buns,whole milk,chocolate marshmallow,salt,yogurt,dish cleaner,other vegetables,pastry,,,,,,,,,,,
onions,sliced cheese,curd,citrus fruit,frozen vegetables,root vegetables,rice,coffee,other vegetables,canned fish,,,,,,,,,,,,,,,,
onions,ham,sausage,citrus fruit,rolls/buns,other vegetables,beverages,white bread,tropical fruit,curd,liquor,dessert,brown bread,shopping bags,yogurt,cat food,,,,,,,,,,
citrus fruit,bottled water,berries,chicken,hard cheese,butter,other vegetables,rolls/buns,root vegetables,soft cheese,dish cleaner,,,,,,,,,,,,,,,
canned beer,herbs,chicken,other vegetables,soups,whole milk,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,hard cheese,soda,bottled beer,napkins,,,,,,,,,,,,,,,,,,,,
whole milk,baking powder,bottled water,tropical fruit,yogurt,other vegetables,rolls/buns,cat food,salty snack,domestic eggs,,,,,,,,,,,,,,,,
chicken,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,tropical fruit,curd,pastry,candy,coffee,turkey,softener,bottled water,soda,misc. beverages,bottled beer,,,,,,,,,,,,,,
ice cream,yogurt,butter milk,long life bakery product,fruit/vegetable juice,pastry,margarine,bags,,,,,,,,,,,,,,,,,,
spread cheese,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
sausage,frozen meals,hamburger meat,liver loaf,pip fruit,whole milk,pastry,processed cheese,fruit/vegetable juice,,,,,,,,,,,,,,,,,
frankfurter,hard cheese,shopping bags,frozen potato products,soda,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,
chocolate,sausage,abrasive cleaner,candy,frankfurter,bottled beer,pastry,citrus fruit,yogurt,whole milk,other vegetables,margarine,frozen vegetables,shopping bags,rolls/buns,long life bakery product,canned vegetables,UHT-milk,,,,,,,,
hamburger meat,sausage,citrus fruit,tropical fruit,other vegetables,white bread,misc. beverages,bottled water,spread cheese,sugar,,,,,,,,,,,,,,,,
whole milk,ice cream,roll products ,seasonal products,,,,,,,,,,,,,,,,,,,,,,
other vegetables,curd,butter milk,soda,softener,pickled vegetables,,,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,dessert,,,,,,,,,,,,,,,,,,,,,,,
berries,bottled water,hamburger meat,specialty bar,fruit/vegetable juice,whole milk,cream cheese ,tropical fruit,white bread,chewing gum,whipped/sour cream,root vegetables,napkins,soda,,,,,,,,,,,,
pork,other vegetables,citrus fruit,pip fruit,UHT-milk,butter,dessert,whipped/sour cream,,,,,,,,,,,,,,,,,,
yogurt,hard cheese,whipped/sour cream,other vegetables,whole milk,pasta,butter,white wine,UHT-milk,domestic eggs,sugar,soda,rolls/buns,fruit/vegetable juice,semi-finished bread,margarine,,,,,,,,,,
pork,pip fruit,whole milk,shopping bags,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,specialty bar,sausage,pastry,root vegetables,sliced cheese,margarine,butter,chocolate,,,,,,,,,,,,,,,,,
oil,chicken,rolls/buns,whole milk,processed cheese,yogurt,shopping bags,newspapers,cereals,soda,domestic eggs,,,,,,,,,,,,,,,
coffee,whole milk,pip fruit,brandy,tropical fruit,frozen fish,condensed milk,domestic eggs,pickled vegetables,brown bread,,,,,,,,,,,,,,,,
frankfurter,soda,specialty cheese,bottled water,beverages,beef,onions,whole milk,rolls/buns,pip fruit,other vegetables,shopping bags,berries,root vegetables,chocolate,softener,processed cheese,grapes,vinegar,brown bread,bottled beer,margarine,white bread,dessert,,
beef,soda,pastry,coffee,detergent,cling film/bags,pet care,,,,,,,,,,,,,,,,,,,
onions,beef,bottled beer,sausage,citrus fruit,whole milk,dessert,cat food,other vegetables,,,,,,,,,,,,,,,,,
frankfurter,misc. beverages,butter,zwieback,other vegetables,whole milk,margarine,liquor,newspapers,bottled water,,,,,,,,,,,,,,,,
ice cream,root vegetables,soda,bottled water,whole milk,napkins,white bread,butter milk,rubbing alcohol,meat spreads,fruit/vegetable juice,domestic eggs,nut snack,,,,,,,,,,,,,
pork,tropical fruit,citrus fruit,rolls/buns,,,,,,,,,,,,,,,,,,,,,,
bottled water,packaged fruit/vegetables,coffee,canned fruit,salty snack,whole milk,bottled beer,dog food,brown bread,shopping bags,,,,,,,,,,,,,,,,
sausage,pork,meat,tropical fruit,bottled beer,coffee,onions,brown bread,whole milk,frozen meals,liquor,UHT-milk,root vegetables,pip fruit,domestic eggs,waffles,bottled water,jam,long life bakery product,pastry,house keeping products,,,,,
sausage,canned beer,meat,whipped/sour cream,root vegetables,bottled water,yogurt,rolls/buns,shopping bags,candy,nut snack,whole milk,butter,hard cheese,,,,,,,,,,,,
other vegetables,cream cheese ,,,,,,,,,,,,,,,,,,,,,,,,
sausage,frankfurter,pip fruit,pastry,seasonal products,root vegetables,soda,curd,rolls/buns,pasta,white wine,whole milk,napkins,long life bakery product,waffles,,,,,,,,,,,
chocolate marshmallow,sausage,tropical fruit,yogurt,curd,rolls/buns,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,
berries,chicken,pip fruit,curd,fruit/vegetable juice,pastry,tropical fruit,ice cream,,,,,,,,,,,,,,,,,,
rolls/buns,chicken,finished products,cake bar,pork,tropical fruit,margarine,whole milk,whipped/sour cream,,,,,,,,,,,,,,,,,
onions,chicken,frankfurter,grapes,rolls/buns,whole milk,butter,yogurt,root vegetables,pot plants,curd cheese,other vegetables,frozen vegetables,soups,soda,chocolate,coffee,napkins,,,,,,,,
butter,frankfurter,bottled water,other vegetables,rolls/buns,tropical fruit,onions,soda,cream cheese ,pastry,root vegetables,hard cheese,yogurt,,,,,,,,,,,,,
curd,bottled beer,butter,chocolate,yogurt,newspapers,canned beer,,,,,,,,,,,,,,,,,,,
whipped/sour cream,salt,meat,cream cheese ,root vegetables,citrus fruit,,,,,,,,,,,,,,,,,,,,
other vegetables,candy,pip fruit,domestic eggs,hard cheese,bottled water,,,,,,,,,,,,,,,,,,,,
beef,chicken,frankfurter,margarine,butter milk,canned beer,domestic eggs,coffee,sliced cheese,processed cheese,shopping bags,,,,,,,,,,,,,,,
yogurt,meat,frozen meals,sausage,root vegetables,salty snack,newspapers,bottled beer,whole milk,domestic eggs,specialty cheese,napkins,rolls/buns,sugar,,,,,,,,,,,,
meat,ham,soda,frankfurter,sausage,pip fruit,red/blush wine,rolls/buns,UHT-milk,whole milk,domestic eggs,pastry,other vegetables,fruit/vegetable juice,yogurt,,,,,,,,,,,
sausage,rolls/buns,cream cheese ,coffee,,,,,,,,,,,,,,,,,,,,,,
pastry,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,fruit/vegetable juice,frozen fish,soda,brown bread,,,,,,,,,,,,,,,,,,,,,
frankfurter,frozen meals,pip fruit,root vegetables,rolls/buns,cat food,,,,,,,,,,,,,,,,,,,,
soda,whole milk,other vegetables,bottled water,white bread,frozen meals,canned beer,onions,bottled beer,margarine,curd,cat food,whipped/sour cream,,,,,,,,,,,,,
canned beer,chicken,whole milk,bottled water,grapes,rolls/buns,butter,soda,newspapers,,,,,,,,,,,,,,,,,
tropical fruit,bottled water,whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,
bottled beer,pork,specialty cheese,pastry,candy,,,,,,,,,,,,,,,,,,,,,
whole milk,root vegetables,berries,soda,,,,,,,,,,,,,,,,,,,,,,
white wine,beef,sausage,berries,rolls/buns,other vegetables,pastry,,,,,,,,,,,,,,,,,,,
turkey,other vegetables,tropical fruit,pastry,citrus fruit,pip fruit,curd,soda,whole milk,detergent,syrup,,,,,,,,,,,,,,,
beef,sausage,citrus fruit,other vegetables,whole milk,frozen meals,bottled water,,,,,,,,,,,,,,,,,,,
light bulbs,hard cheese,whole milk,curd,chocolate,onions,yogurt,liquor,nuts/prunes,other vegetables,vinegar,,,,,,,,,,,,,,,
whole milk,bottled beer,yogurt,rolls/buns,domestic eggs,semi-finished bread,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,
hamburger meat,other vegetables,pork,pet care,rolls/buns,frozen vegetables,onions,whole milk,photo/film,pasta,cream cheese ,,,,,,,,,,,,,,,
canned beer,tropical fruit,rolls/buns,pork,whole milk,white bread,oil,beverages,red/blush wine,bottled water,,,,,,,,,,,,,,,,
rolls/buns,meat,frozen vegetables,other vegetables,hamburger meat,onions,pork,ice cream,misc. beverages,,,,,,,,,,,,,,,,,
liver loaf,other vegetables,yogurt,herbs,processed cheese,white bread,whole milk,sugar,,,,,,,,,,,,,,,,,,
meat,whole milk,other vegetables,hard cheese,chewing gum,white bread,,,,,,,,,,,,,,,,,,,,
frozen vegetables,coffee,,,,,,,,,,,,,,,,,,,,,,,,
beverages,tropical fruit,canned vegetables,domestic eggs,citrus fruit,rolls/buns,soda,napkins,fish,butter milk,cleaner,canned beer,roll products ,dishes,,,,,,,,,,,,
